Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7241.00,122880.00,0.00,0.00,36.00,15.00
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7241.00,122880.00,0.00,0.00,36.00,15.00
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7241.00,122880.00,0.00,0.00,36.00,15.00
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7241.00,122880.00,0.00,0.00,36.00,15.00
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7241.00,122880.00,0.00,0.00,36.00,15.00
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7241.00,122880.00,0.00,0.00,36.00,15.00
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7241.00,122880.00,0.00,0.00,36.00,15.00
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7241.00,122880.00,0.00,0.00,36.00,15.00
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7242.00,122880.00,0.00,0.00,36.00,15.00
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7242.00,122880.00,0.00,0.00,36.00,15.00
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.3020,86.00,166.00,79.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.7650,86.00,166.00,79.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.7650,86.00,166.00,79.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,827.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,0.31,0.00,36.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,36.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,36.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,37.00,15.00
5.7650,86.00,166.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,37.00,18.00
6.2110,86.00,166.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,833.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7242.00,122880.00,1.19,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7243.00,122880.00,1.19,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7243.00,122880.00,1.19,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,37.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,18.00
6.2110,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.00,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
6.6760,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7243.00,122880.00,0.19,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7244.00,122880.00,0.19,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7244.00,122880.00,0.19,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.2080,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,830.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.47,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,36.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,35.00,14.00
7.6540,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,35.00,10.00
8.0990,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,35.00,10.00
8.0990,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,35.00,10.00
8.0990,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,35.00,10.00
8.0990,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,35.00,10.00
8.0990,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,35.00,10.00
8.1000,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,35.00,10.00
8.1000,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,35.00,10.00
8.1000,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,35.00,10.00
8.1000,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,35.00,10.00
8.1000,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7244.00,122880.00,0.00,0.00,35.00,10.00
8.1000,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,10.00
8.1000,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,10.00
8.1000,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,10.00
8.1000,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,10.00
8.1000,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,10.00
8.1000,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,11.00
8.5330,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7245.00,122880.00,0.00,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,9.00
8.9620,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,831.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.81,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,35.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,13.00
9.4090,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.06,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,12.00
9.8390,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,14.00
10.2700,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,14.00
10.2700,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,14.00
10.2700,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,14.00
10.2700,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,14.00
10.2700,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,14.00
10.2700,86.00,165.00,80.00,0.00,12.63,0.00,832.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,14.00
10.2700,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,14.00
10.2700,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,14.00
10.2700,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,14.00
10.2710,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7246.00,122880.00,0.00,0.00,34.00,14.00
10.2710,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7247.00,122880.00,0.00,0.00,34.00,14.00
10.2710,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7247.00,122880.00,0.00,0.00,34.00,14.00
10.2710,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7247.00,122880.00,0.00,0.00,34.00,14.00
10.2710,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7247.00,122880.00,0.00,0.00,34.00,14.00
10.2710,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7247.00,122880.00,0.00,0.00,34.00,14.00
10.2710,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7247.00,122880.00,0.00,0.00,34.00,13.00
10.7830,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7247.00,122880.00,0.00,0.00,34.00,13.00
10.7830,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7247.00,122880.00,0.00,0.00,34.00,13.00
10.7830,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7247.00,122880.00,0.00,0.00,34.00,13.00
10.7830,86.00,165.00,80.00,0.00,12.63,0.00,828.00,0.01,0.00,31.77,7247.00,122880.00,0.00,0.00,34.00,13.00
