Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Total amount of fuel ul
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12628.00,122880.00,0.24,0.00,35.00,16.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12628.00,122880.00,0.24,0.00,35.00,16.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12628.00,122880.00,0.24,0.00,35.00,16.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12628.00,122880.00,0.24,0.00,35.00,16.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,0.24,0.00,35.00,16.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,0.24,0.00,35.00,16.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,35.00,16.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,35.00,16.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.1120,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,834.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12629.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,1.21,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,17.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
34.7460,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,63.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,828.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.80,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,37.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,16.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
35.3910,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,832.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12630.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.0200,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,829.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,15.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.95,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
36.6470,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12631.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.00,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,35.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,13.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.94,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.2940,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,831.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12632.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,0.59,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,36.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,15.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
37.9380,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
38.5670,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
38.5670,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
38.5670,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
38.5670,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
38.5670,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
38.5670,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
38.5670,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
38.5670,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
38.5670,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
38.5670,75.00,116.00,64.00,0.02,13.02,0.00,830.00,0.01,0.00,31.77,12633.00,122880.00,1.67,0.00,38.00,18.00,51.99,23.00,170.29,3.95,170.29
