Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Gear,Current recalculated internal engine torque Nm
3.6290,86.00,183.00,76.00,0.02,9.05,0.01,1162.00,41.44,32879.00,0.00,0.00,32.55,2973.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.02,9.05,0.01,1162.00,41.44,32879.00,0.00,0.00,32.55,2973.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1162.00,41.44,32879.00,0.00,0.00,32.55,2973.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1162.00,41.44,32879.00,0.00,0.00,32.55,2973.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1162.00,41.44,32879.00,0.00,0.00,32.55,2973.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,41.44,32879.00,0.00,0.00,32.55,2973.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,32879.00,0.00,0.00,32.55,2973.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2973.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2973.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2973.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2973.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,51.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.94,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,60.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,60.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,65.47,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,64.32
3.6290,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.01,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1254.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,33726.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2974.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.00,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,36.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,8.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.96,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,31.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,31.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,25.87,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,30.91
4.5060,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1286.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,8.82,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,34707.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2975.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.83,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,35.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,16.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.95,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,30.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,30.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,35.71,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,31.94
5.3850,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,183.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.02,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1350.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.89,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,36007.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2976.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,0.46,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,33.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,9.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,15.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,15.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,15.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,15.00,45.99,25.00,179.64,3.94,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,15.00,45.99,25.00,179.64,3.95,63.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,15.00,45.99,25.00,179.64,3.95,60.00,64.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,15.00,45.99,25.00,179.64,3.95,60.00,60.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,15.00,45.99,25.00,179.64,3.95,60.00,60.00,12.00,63.75,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,15.00,45.99,25.00,179.64,3.95,60.00,60.00,12.00,62.15,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,15.00,45.99,25.00,179.64,3.95,60.00,60.00,12.00,62.15,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,15.00,45.99,25.00,179.64,3.95,60.00,60.00,12.00,62.15,-0.01,1.00,61.46
6.2600,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,15.00,45.99,25.00,179.64,3.95,60.00,60.00,12.00,62.15,-0.01,1.00,62.26
7.1550,86.00,182.00,76.00,0.03,9.05,0.01,1480.00,37.77,38777.00,0.00,0.00,32.55,2977.00,1.24,0.00,40.00,15.00,45.99,25.00,179.64,3.95,60.00,60.00,12.00,62.15,-0.01,1.00,62.26
