Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature ° C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Gear,Current recalculated internal engine torque Nm,Actual value of oil pressure bar
103.3000,70.00,103.00,48.00,0.50,21.96,0.04,2082.00,111.93,101369.00,0.00,0.00,32.58,29397.00,0.45,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.50,21.96,0.04,2082.00,111.93,101369.00,0.00,0.00,32.58,29397.00,0.45,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.04,2082.00,111.93,101369.00,0.00,0.00,32.58,29397.00,0.45,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.04,2082.00,111.93,101369.00,0.00,0.00,32.58,29397.00,0.45,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,2082.00,111.93,101369.00,0.00,0.00,32.58,29397.00,0.45,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,111.93,101369.00,0.00,0.00,32.58,29397.00,0.45,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,101369.00,0.00,0.00,32.58,29397.00,0.45,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.45,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.45,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.45,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.45,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.45,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.99,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,74.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,74.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,143.63,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,0.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,143.29,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.35
103.3000,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,103.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.45,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.02,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,1542.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,106.90,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,98768.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29397.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,0.00,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,22.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,5.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.02,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.98,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,78.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,78.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,138.60,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,130.70,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,1.72
103.9630,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.51,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.04,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2048.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,128.76,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,102319.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29398.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.41,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,18.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,1.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.99,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,75.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,75.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,180.37,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,160.46,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.46
104.6420,70.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,104.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.76,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2454.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,118.46,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,121859.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,1.71,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,0.00,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,0.00,0.00,21.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,0.00,0.00,6.00,2.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,0.00,0.00,6.00,-6.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,0.00,0.00,6.00,-6.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,0.00,0.00,6.00,-6.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,0.00,0.00,6.00,-6.00,35.99,19.00,191.03,3.96,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,0.00,0.00,6.00,-6.00,35.99,19.00,191.03,4.01,61.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
105.3320,71.00,105.00,48.00,0.31,21.96,0.05,2032.00,-29.63,87339.00,0.00,0.00,32.58,29399.00,0.00,0.00,6.00,-6.00,35.99,19.00,191.03,4.01,0.00,61.00,12.00,155.99,-0.01,1.00,154.39,2.37
