Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature ° C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Total amount of fuel ul,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Permissible torque of the speed controller Nm,Requested engine torque from MSR control Nm,Driver request torque target path Nm
279.8650,58.00,168.00,19.00,0.09,19.75,0.00,1367.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,19.00,0.09,19.75,0.00,1367.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,19.00,0.09,19.75,0.00,1367.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.09,19.75,0.00,1367.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1367.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1367.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1367.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,15.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,3.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
280.5410,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.08,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1240.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27287.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.00,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,14.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,4.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,4.00,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.2020,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,168.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.07,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,1083.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27288.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.50,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,5.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,0.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,0.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
281.8840,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,20.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.06,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,938.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.02,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,0.00,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,13.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,10.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,3.99,175.93,13.00,14.00,504.93,0.00,0.00
282.6270,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,13.00,14.00,504.93,0.00,0.00
282.6280,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,13.00,14.00,504.93,0.00,0.00
282.6280,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,14.00,504.93,0.00,0.00
282.6280,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
282.6280,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
282.6280,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
282.6280,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.05,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,822.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,840.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,840.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,840.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,840.00,0.01,0.00,31.82,27289.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,840.00,0.01,0.00,31.82,27290.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,840.00,0.01,0.00,31.82,27290.00,122720.00,8.97,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,840.00,0.01,0.00,31.82,27290.00,122720.00,3.25,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,840.00,0.01,0.00,31.82,27290.00,122720.00,3.25,0.00,32.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,840.00,0.01,0.00,31.82,27290.00,122720.00,3.25,0.00,43.00,20.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,840.00,0.01,0.00,31.82,27290.00,122720.00,3.25,0.00,43.00,14.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
283.3220,58.00,167.00,19.00,0.03,19.75,0.00,840.00,0.01,0.00,31.82,27290.00,122720.00,3.25,0.00,43.00,14.00,49.99,18.00,175.93,4.00,175.93,28.00,28.00,504.93,0.00,0.00
