Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration locked,Regeneration requested,Engine speed rpm,Oil ash mass in DPF g,Operating time since last successful regeneration,Differential pressure across DPF bar,Remaining distance of the DPF km
134.6710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7329.00,0.01,129040.00
134.6710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
134.6710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
134.6710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
134.6710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
134.6710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
135.0700,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
135.0710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
135.0710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
135.0710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
135.0710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
135.0710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
135.0710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
135.0710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7329.00,0.01,129040.00
135.0710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7329.00,0.01,129040.00
135.0710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7329.00,0.01,129040.00
135.0710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7329.00,0.01,129040.00
135.0710,41.00,69.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7329.00,0.01,129040.00
135.4510,41.00,69.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7329.00,0.01,129040.00
135.4510,41.00,69.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7329.00,0.01,129040.00
135.4510,41.00,69.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7329.00,0.01,129040.00
135.4510,41.00,69.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7329.00,0.01,129040.00
135.4510,41.00,69.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7329.00,0.01,129040.00
135.4510,41.00,69.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7329.00,0.01,129040.00
135.4510,41.00,69.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7329.00,0.01,129040.00
135.4510,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
135.4510,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7329.00,0.01,129040.00
135.4510,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.4510,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.4510,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.8660,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.8660,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.8660,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.8660,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.8660,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.8660,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.8660,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.8660,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.8660,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.8660,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.8660,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
135.8660,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
136.2620,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
136.2620,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
136.2620,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
136.2620,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
136.2620,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
136.2620,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
136.2620,41.00,69.00,26.00,0.00,10.36,0.00,0.00,828.00,30.23,7330.00,0.01,129040.00
136.2620,41.00,69.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7330.00,0.01,129040.00
136.2620,41.00,69.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7330.00,0.01,129040.00
136.2620,41.00,69.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7331.00,0.01,129040.00
136.2620,41.00,69.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7331.00,0.01,129040.00
136.2620,41.00,69.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7331.00,0.01,129040.00
136.6900,41.00,69.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7331.00,0.01,129040.00
136.6900,41.00,69.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7331.00,0.01,129040.00
136.6900,41.00,69.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7331.00,0.01,129040.00
136.6900,41.00,69.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7331.00,0.01,129040.00
136.6900,41.00,69.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7331.00,0.01,129040.00
136.6900,41.00,69.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7331.00,0.01,129040.00
136.6900,41.00,69.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7331.00,0.01,129040.00
136.6900,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
136.6900,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
136.6900,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
136.6900,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
136.6900,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.1200,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.1200,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.1200,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.1200,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.1200,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.1200,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.1200,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.1200,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.1200,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.1200,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.1200,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.1200,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.5190,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.5190,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.5190,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.5190,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.5190,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.5190,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.5190,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.5190,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.5190,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7331.00,0.01,129040.00
137.5190,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7332.00,0.01,129040.00
137.5190,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7332.00,0.01,129040.00
137.5190,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7332.00,0.01,129040.00
137.8790,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7332.00,0.01,129040.00
137.8790,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7332.00,0.01,129040.00
137.8790,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7332.00,0.01,129040.00
137.8790,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7332.00,0.01,129040.00
137.8790,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7332.00,0.01,129040.00
137.8790,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7332.00,0.01,129040.00
137.8790,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7332.00,0.01,129040.00
137.8790,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7332.00,0.01,129040.00
137.8790,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7332.00,0.01,129040.00
137.8790,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7332.00,0.01,129040.00
137.8790,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7332.00,0.01,129040.00
137.8790,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7332.00,0.01,129040.00
138.2610,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7332.00,0.01,129040.00
138.2610,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7332.00,0.01,129040.00
138.2610,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7332.00,0.01,129040.00
138.2610,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7332.00,0.01,129040.00
138.2610,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7332.00,0.01,129040.00
138.2610,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7332.00,0.01,129040.00
138.2610,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7332.00,0.01,129040.00
138.2610,41.00,69.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7332.00,0.01,129040.00
138.2610,41.00,69.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7332.00,0.01,129040.00
138.2610,41.00,69.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7333.00,0.01,129040.00
138.2610,41.00,69.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7333.00,0.01,129040.00
138.2610,41.00,69.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7333.00,0.01,129040.00
138.6420,41.00,69.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7333.00,0.01,129040.00
138.6420,41.00,69.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7333.00,0.01,129040.00
138.6420,41.00,69.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7333.00,0.01,129040.00
138.6420,41.00,69.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7333.00,0.01,129040.00
138.6420,41.00,69.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7333.00,0.01,129040.00
138.6420,41.00,69.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7333.00,0.01,129040.00
138.6420,41.00,69.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7333.00,0.01,129040.00
138.6420,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7333.00,0.01,129040.00
138.6420,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7333.00,0.01,129040.00
138.6420,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7333.00,0.01,129040.00
138.6420,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7333.00,0.01,129040.00
138.6420,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7333.00,0.01,129040.00
139.0250,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7333.00,0.01,129040.00
139.0250,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7333.00,0.01,129040.00
139.0250,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7333.00,0.01,129040.00
139.0250,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7333.00,0.01,129040.00
139.0250,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7333.00,0.01,129040.00
139.0250,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7333.00,0.01,129040.00
139.0250,41.00,69.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7333.00,0.01,129040.00
139.0250,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7333.00,0.01,129040.00
139.0250,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7333.00,0.01,129040.00
139.0250,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7333.00,0.01,129040.00
139.0250,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7333.00,0.01,129040.00
139.0250,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7333.00,0.01,129040.00
139.4110,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7333.00,0.01,129040.00
139.4110,41.00,69.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7333.00,0.01,129040.00
139.4110,41.00,69.00,27.00,0.00,10.36,0.00,0.00,829.00,30.23,7333.00,0.01,129040.00
139.4110,41.00,69.00,27.00,0.00,10.36,0.00,0.00,829.00,30.23,7333.00,0.01,129040.00
139.4110,41.00,69.00,27.00,0.00,10.36,0.00,0.00,829.00,30.23,7333.00,0.01,129040.00
139.4110,41.00,69.00,27.00,0.00,10.36,0.00,0.00,829.00,30.23,7333.00,0.01,129040.00
139.4110,41.00,69.00,27.00,0.00,10.36,0.00,0.00,829.00,30.23,7333.00,0.01,129040.00
139.4110,41.00,69.00,27.00,0.00,10.36,0.00,0.00,834.00,30.23,7333.00,0.01,129040.00
139.4110,41.00,69.00,27.00,0.00,10.36,0.00,0.00,834.00,30.23,7333.00,0.01,129040.00
139.4110,41.00,69.00,27.00,0.00,10.36,0.00,0.00,834.00,30.23,7334.00,0.01,129040.00
139.4110,41.00,69.00,27.00,0.00,10.36,0.00,0.00,834.00,30.23,7334.00,0.01,129040.00
139.4110,41.00,69.00,27.00,0.00,10.36,0.00,0.00,834.00,30.23,7334.00,0.01,129040.00
139.8510,41.00,69.00,27.00,0.00,10.36,0.00,0.00,834.00,30.23,7334.00,0.01,129040.00
139.8510,41.00,69.00,27.00,0.00,10.36,0.00,0.00,834.00,30.23,7334.00,0.01,129040.00
139.8510,41.00,69.00,27.00,0.00,10.36,0.00,0.00,834.00,30.23,7334.00,0.01,129040.00
139.8510,41.00,69.00,27.00,0.00,10.36,0.00,0.00,834.00,30.23,7334.00,0.01,129040.00
139.8510,41.00,69.00,27.00,0.00,10.36,0.00,0.00,834.00,30.23,7334.00,0.01,129040.00
139.8510,41.00,69.00,27.00,0.00,10.36,0.00,0.00,834.00,30.23,7334.00,0.01,129040.00
139.8510,41.00,69.00,27.00,0.00,10.36,0.00,0.00,834.00,30.23,7334.00,0.01,129040.00
139.8510,41.00,69.00,27.00,0.00,10.36,0.00,0.00,858.00,30.23,7334.00,0.01,129040.00
139.8510,41.00,69.00,27.00,0.00,10.36,0.00,0.00,858.00,30.23,7334.00,0.01,129040.00
139.8510,41.00,69.00,27.00,0.00,10.36,0.00,0.00,858.00,30.23,7334.00,0.01,129040.00
139.8510,41.00,69.00,27.00,0.00,10.36,0.00,0.00,858.00,30.23,7334.00,0.01,129040.00
139.8510,41.00,69.00,27.00,0.00,10.36,0.00,0.00,858.00,30.23,7334.00,0.01,129040.00
140.2170,42.00,69.00,27.00,0.00,10.36,0.00,0.00,858.00,30.23,7334.00,0.01,129040.00
140.2170,42.00,69.00,27.00,0.00,10.36,0.00,0.00,858.00,30.23,7334.00,0.01,129040.00
140.2170,42.00,69.00,27.00,0.00,10.36,0.00,0.00,858.00,30.23,7334.00,0.01,129040.00
140.2170,42.00,69.00,27.00,0.01,10.36,0.00,0.00,858.00,30.23,7334.00,0.01,129040.00
140.2170,42.00,69.00,27.00,0.01,10.36,0.00,0.00,858.00,30.23,7334.00,0.01,129040.00
140.2170,42.00,69.00,27.00,0.01,10.36,0.00,0.00,858.00,30.23,7334.00,0.01,129040.00
140.2170,42.00,69.00,27.00,0.01,10.36,0.00,0.00,858.00,30.23,7334.00,0.01,129040.00
140.2170,42.00,69.00,27.00,0.01,10.36,0.00,0.00,946.00,30.23,7334.00,0.01,129040.00
140.2170,42.00,69.00,27.00,0.01,10.36,0.00,0.00,946.00,30.23,7334.00,0.01,129040.00
140.2170,42.00,69.00,27.00,0.01,10.36,0.00,0.00,946.00,30.23,7335.00,0.01,129040.00
140.2170,42.00,69.00,27.00,0.01,10.36,0.00,0.00,946.00,30.23,7335.00,0.01,129040.00
140.2170,42.00,69.00,27.00,0.01,10.36,0.00,0.00,946.00,30.23,7335.00,0.01,129040.00
140.6160,42.00,69.00,27.00,0.01,10.36,0.00,0.00,946.00,30.23,7335.00,0.01,129040.00
140.6160,42.00,69.00,27.00,0.01,10.36,0.00,0.00,946.00,30.23,7335.00,0.01,129040.00
140.6160,42.00,69.00,26.00,0.01,10.36,0.00,0.00,946.00,30.23,7335.00,0.01,129040.00
140.6160,42.00,69.00,26.00,0.01,10.36,0.00,0.00,946.00,30.23,7335.00,0.01,129040.00
140.6160,42.00,69.00,26.00,0.01,10.36,0.00,0.00,946.00,30.23,7335.00,0.01,129040.00
140.6160,42.00,69.00,26.00,0.01,10.36,0.00,0.00,946.00,30.23,7335.00,0.01,129040.00
140.6160,42.00,69.00,26.00,0.01,10.36,0.00,0.00,946.00,30.23,7335.00,0.01,129040.00
140.6160,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7335.00,0.01,129040.00
140.6160,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7335.00,0.01,129040.00
140.6160,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7335.00,0.01,129040.00
140.6160,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7335.00,0.01,129040.00
140.6160,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7335.00,0.01,129040.00
141.0110,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7335.00,0.01,129040.00
141.0110,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7335.00,0.01,129040.00
141.0110,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7335.00,0.01,129040.00
141.0110,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7335.00,0.01,129040.00
141.0110,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7335.00,0.01,129040.00
141.0110,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7335.00,0.01,129040.00
141.0110,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7335.00,0.01,129040.00
141.0110,42.00,69.00,26.00,0.01,10.36,0.00,0.00,949.00,30.23,7335.00,0.01,129040.00
141.0110,42.00,69.00,26.00,0.01,10.36,0.00,0.00,949.00,30.23,7335.00,0.01,129040.00
141.0110,42.00,69.00,26.00,0.01,10.36,0.00,0.00,949.00,30.23,7335.00,0.01,129040.00
141.0110,42.00,69.00,26.00,0.01,10.36,0.00,0.00,949.00,30.23,7335.00,0.01,129040.00
141.0110,42.00,69.00,26.00,0.01,10.36,0.00,0.00,949.00,30.23,7335.00,0.01,129040.00
141.3940,42.00,69.00,26.00,0.01,10.36,0.00,0.00,949.00,30.23,7335.00,0.01,129040.00
141.3940,42.00,69.00,26.00,0.01,10.36,0.00,0.00,949.00,30.23,7335.00,0.01,129040.00
141.3940,42.00,69.00,26.00,0.01,10.36,0.00,0.00,949.00,30.23,7335.00,0.01,129040.00
141.3940,42.00,69.00,26.00,0.02,10.36,0.00,0.00,949.00,30.23,7335.00,0.01,129040.00
141.3940,42.00,69.00,26.00,0.02,10.36,0.00,0.00,949.00,30.23,7335.00,0.01,129040.00
141.3940,42.00,69.00,26.00,0.02,10.36,0.00,0.00,949.00,30.23,7335.00,0.01,129040.00
141.3940,42.00,69.00,26.00,0.02,10.36,0.00,0.00,949.00,30.23,7335.00,0.01,129040.00
141.3940,42.00,69.00,26.00,0.02,10.36,0.00,0.00,982.00,30.23,7335.00,0.01,129040.00
141.3940,42.00,69.00,26.00,0.02,10.36,0.00,0.00,982.00,30.23,7335.00,0.01,129040.00
141.3950,42.00,69.00,26.00,0.02,10.36,0.00,0.00,982.00,30.23,7336.00,0.01,129040.00
141.3950,42.00,69.00,26.00,0.02,10.36,0.00,0.00,982.00,30.23,7336.00,0.01,129040.00
141.3950,42.00,69.00,26.00,0.02,10.36,0.00,0.00,982.00,30.23,7336.00,0.01,129040.00
141.7750,42.00,69.00,26.00,0.02,10.36,0.00,0.00,982.00,30.23,7336.00,0.01,129040.00
141.7750,42.00,69.00,26.00,0.02,10.36,0.00,0.00,982.00,30.23,7336.00,0.01,129040.00
141.7750,42.00,69.00,26.00,0.02,10.36,0.00,0.00,982.00,30.23,7336.00,0.01,129040.00
141.7750,42.00,69.00,26.00,0.01,10.36,0.00,0.00,982.00,30.23,7336.00,0.01,129040.00
141.7750,42.00,69.00,26.00,0.01,10.36,0.00,0.00,982.00,30.23,7336.00,0.01,129040.00
141.7750,42.00,69.00,26.00,0.01,10.36,0.00,0.00,982.00,30.23,7336.00,0.01,129040.00
141.7750,42.00,69.00,26.00,0.01,10.36,0.00,0.00,982.00,30.23,7336.00,0.01,129040.00
141.7750,42.00,69.00,26.00,0.01,10.36,0.00,0.00,992.00,30.23,7336.00,0.01,129040.00
141.7750,42.00,69.00,26.00,0.01,10.36,0.00,0.00,992.00,30.23,7336.00,0.01,129040.00
141.7750,42.00,69.00,26.00,0.01,10.36,0.00,0.00,992.00,30.23,7336.00,0.01,129040.00
141.7750,42.00,69.00,26.00,0.01,10.36,0.00,0.00,992.00,30.23,7336.00,0.01,129040.00
141.7750,42.00,69.00,26.00,0.01,10.36,0.00,0.00,992.00,30.23,7336.00,0.01,129040.00
142.1570,42.00,69.00,26.00,0.01,10.36,0.00,0.00,992.00,30.23,7336.00,0.01,129040.00
142.1570,42.00,69.00,26.00,0.01,10.36,0.00,0.00,992.00,30.23,7336.00,0.01,129040.00
142.1570,42.00,69.00,26.00,0.01,10.36,0.00,0.00,992.00,30.23,7336.00,0.01,129040.00
142.1570,42.00,69.00,26.00,0.01,10.36,0.00,0.00,992.00,30.23,7336.00,0.01,129040.00
142.1570,42.00,69.00,26.00,0.01,10.36,0.00,0.00,992.00,30.23,7336.00,0.01,129040.00
142.1570,42.00,69.00,26.00,0.01,10.36,0.00,0.00,992.00,30.23,7336.00,0.01,129040.00
142.1570,42.00,69.00,26.00,0.01,10.36,0.00,0.00,992.00,30.23,7336.00,0.01,129040.00
142.1570,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7336.00,0.01,129040.00
142.1570,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7336.00,0.01,129040.00
142.1570,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7336.00,0.01,129040.00
142.1570,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7336.00,0.01,129040.00
142.1570,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7336.00,0.01,129040.00
142.5710,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7336.00,0.01,129040.00
142.5710,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7336.00,0.01,129040.00
142.5710,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7336.00,0.01,129040.00
142.5710,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7336.00,0.01,129040.00
142.5710,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7336.00,0.01,129040.00
142.5710,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7336.00,0.01,129040.00
142.5710,42.00,69.00,26.00,0.01,10.36,0.00,0.00,950.00,30.23,7336.00,0.01,129040.00
142.5710,42.00,69.00,26.00,0.01,10.36,0.00,0.00,944.00,30.23,7336.00,0.01,129040.00
142.5710,42.00,69.00,26.00,0.01,10.36,0.00,0.00,944.00,30.23,7336.00,0.01,129040.00
142.5710,42.00,69.00,26.00,0.01,10.36,0.00,0.00,944.00,30.23,7337.00,0.01,129040.00
142.5710,42.00,69.00,26.00,0.01,10.36,0.00,0.00,944.00,30.23,7337.00,0.01,129040.00
142.5710,42.00,69.00,26.00,0.01,10.36,0.00,0.00,944.00,30.23,7337.00,0.01,129040.00
142.9510,42.00,69.00,26.00,0.01,10.36,0.00,0.00,944.00,30.23,7337.00,0.01,129040.00
142.9510,42.00,69.00,26.00,0.01,10.36,0.00,0.00,944.00,30.23,7337.00,0.01,129040.00
142.9510,42.00,69.00,26.00,0.01,10.36,0.00,0.00,944.00,30.23,7337.00,0.01,129040.00
142.9510,42.00,69.00,26.00,0.01,10.36,0.00,0.00,944.00,30.23,7337.00,0.01,129040.00
142.9510,42.00,69.00,26.00,0.01,10.36,0.00,0.00,944.00,30.23,7337.00,0.01,129040.00
142.9510,42.00,69.00,26.00,0.01,10.36,0.00,0.00,944.00,30.23,7337.00,0.01,129040.00
