Time,Coolant temperature ° C,Exhaust gas temperature in front of the DPF ° C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature ° C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Engine oil temperature in the oil sump ° C,Gear,Current recalculated internal engine torque Nm,Actual value of oil pressure bar,Exhaust gas temperature upstream of the catalyst ° C,Base boost pressure setpoint bar,Transmission oil temperature ° C,Exhaust gas temperature upstream of the catalyst - corrected value ° C,Temperature in front of the SCR catalytic converter ° C
46.4510,40.00,65.00,23.00,0.00,10.57,0.01,828.00,18.66,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
46.4510,40.00,65.00,23.00,0.00,10.57,0.01,828.00,18.66,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
46.4510,40.00,65.00,23.00,0.00,10.57,0.01,828.00,18.66,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
46.4510,40.00,65.00,23.00,0.00,10.57,0.01,828.00,18.66,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
46.4510,40.00,65.00,23.00,0.00,10.57,0.01,828.00,18.66,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
46.4510,40.00,65.00,23.00,0.00,10.57,0.01,828.00,18.66,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,18.66,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,18.66,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,18.66,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,18.66,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,18.66,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,18.66,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,18.66,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23228.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7863.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,40.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,7.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,38.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.33,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.33,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
47.4630,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,23.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,828.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,19.81,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,23297.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7864.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,37.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,3.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,38.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,39.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,23.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,45.90,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.32,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.01,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,51.00
48.5050,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,65.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,66.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,66.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,66.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,66.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,66.00,24.00,0.00,10.57,0.01,932.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,66.00,24.00,0.00,10.57,0.01,944.00,33.42,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,66.00,24.00,0.00,10.57,0.01,944.00,35.37,24758.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,66.00,24.00,0.00,10.57,0.01,944.00,35.37,25719.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,66.00,24.00,0.00,10.57,0.01,944.00,35.37,25719.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,66.00,24.00,0.00,10.57,0.01,944.00,35.37,25719.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,66.00,24.00,0.00,10.57,0.01,944.00,35.37,25719.00,0.00,0.00,33.31,7865.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,66.00,24.00,0.00,10.57,0.01,944.00,35.37,25719.00,0.00,0.00,33.31,7866.00,0.00,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
49.5310,40.00,66.00,24.00,0.00,10.57,0.01,944.00,35.37,25719.00,0.00,0.00,33.31,7866.00,2.73,0.00,38.00,9.00,28.99,18.00,198.54,3.99,50.00,50.00,12.00,0.01,-0.01,24.00,0.00,60.32,1.33,85.00,1.02,-40.00,85.00,52.00
