Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration locked,Regeneration requested,Engine speed rpm,Oil ash mass in DPF g,Operating time since last successful regeneration,Differential pressure across DPF bar,Remaining distance of the DPF km
56.1520,85.00,176.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9892.00,0.01,129040.00
56.1520,85.00,176.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9892.00,0.01,129040.00
56.1520,85.00,176.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9892.00,0.01,129040.00
56.4800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9892.00,0.01,129040.00
56.4800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9892.00,0.01,129040.00
56.4800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9892.00,0.01,129040.00
56.4800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9892.00,0.01,129040.00
56.4800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9892.00,0.01,129040.00
56.4800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9892.00,0.01,129040.00
56.4800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,947.00,30.23,9892.00,0.01,129040.00
56.4800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,852.00,30.23,9892.00,0.01,129040.00
56.4800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,852.00,30.23,9892.00,0.01,129040.00
56.4800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,852.00,30.23,9892.00,0.01,129040.00
56.4800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,852.00,30.23,9892.00,0.01,129040.00
56.4800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,852.00,30.23,9892.00,0.01,129040.00
56.8290,85.00,176.00,85.00,0.02,10.93,0.00,0.00,852.00,30.23,9892.00,0.01,129040.00
56.8300,85.00,176.00,85.00,0.02,10.93,0.00,0.00,852.00,30.23,9892.00,0.01,129040.00
56.8300,85.00,176.00,85.00,0.02,10.93,0.00,0.00,852.00,30.23,9892.00,0.01,129040.00
56.8300,85.00,176.00,85.00,0.03,10.93,0.00,0.00,852.00,30.23,9892.00,0.01,129040.00
56.8300,85.00,176.00,85.00,0.03,10.93,0.00,0.00,852.00,30.23,9892.00,0.01,129040.00
56.8300,85.00,176.00,85.00,0.03,10.93,0.00,0.00,852.00,30.23,9892.00,0.01,129040.00
56.8300,85.00,176.00,85.00,0.03,10.93,0.00,0.00,852.00,30.23,9892.00,0.01,129040.00
56.8300,85.00,176.00,85.00,0.03,10.93,0.00,0.00,831.00,30.23,9892.00,0.01,129040.00
56.8300,85.00,176.00,85.00,0.03,10.93,0.00,0.00,831.00,30.23,9892.00,0.01,129040.00
56.8300,85.00,176.00,85.00,0.03,10.93,0.00,0.00,831.00,30.23,9892.00,0.01,129040.00
56.8300,85.00,176.00,85.00,0.03,10.93,0.00,0.00,831.00,30.23,9892.00,0.01,129040.00
56.8300,85.00,176.00,85.00,0.03,10.93,0.00,0.00,831.00,30.23,9892.00,0.01,129040.00
57.1590,85.00,176.00,85.00,0.03,10.93,0.00,0.00,831.00,30.23,9892.00,0.01,129040.00
57.1590,85.00,176.00,85.00,0.03,10.93,0.00,0.00,831.00,30.23,9892.00,0.01,129040.00
57.1590,85.00,176.00,85.00,0.03,10.93,0.00,0.00,831.00,30.23,9892.00,0.01,129040.00
57.1590,85.00,176.00,85.00,0.03,10.93,0.00,0.00,831.00,30.23,9892.00,0.01,129040.00
57.1590,85.00,176.00,85.00,0.03,10.93,0.00,0.00,831.00,30.23,9892.00,0.01,129040.00
57.1590,85.00,176.00,85.00,0.03,10.93,0.00,0.00,831.00,30.23,9892.00,0.01,129040.00
57.1590,85.00,176.00,85.00,0.03,10.93,0.00,0.00,831.00,30.23,9892.00,0.01,129040.00
57.1590,85.00,176.00,85.00,0.03,10.93,0.00,0.00,834.00,30.23,9892.00,0.01,129040.00
57.1590,85.00,176.00,85.00,0.03,10.93,0.00,0.00,834.00,30.23,9892.00,0.01,129040.00
57.1590,85.00,176.00,85.00,0.03,10.93,0.00,0.00,834.00,30.23,9893.00,0.01,129040.00
57.1590,85.00,176.00,85.00,0.03,10.93,0.00,0.00,834.00,30.23,9893.00,0.01,129040.00
57.1590,85.00,176.00,85.00,0.03,10.93,0.00,0.00,834.00,30.23,9893.00,0.01,129040.00
57.5090,85.00,176.00,85.00,0.03,10.93,0.00,0.00,834.00,30.23,9893.00,0.01,129040.00
57.5090,85.00,176.00,85.00,0.03,10.93,0.00,0.00,834.00,30.23,9893.00,0.01,129040.00
57.5090,85.00,176.00,85.00,0.03,10.93,0.00,0.00,834.00,30.23,9893.00,0.01,129040.00
57.5090,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9893.00,0.01,129040.00
57.5090,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9893.00,0.01,129040.00
57.5090,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9893.00,0.01,129040.00
57.5090,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9893.00,0.01,129040.00
57.5090,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.5090,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.5090,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.5090,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.5090,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.9420,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.9420,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.9420,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.9420,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.9420,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.9420,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.9420,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.9420,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.9420,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.9420,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.9420,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
57.9420,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
58.2830,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
58.2830,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
58.2830,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
58.2830,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
58.2830,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
58.2830,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
58.2830,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9893.00,0.01,129040.00
58.2830,85.00,176.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9893.00,0.01,129040.00
58.2830,85.00,176.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9893.00,0.01,129040.00
58.2830,85.00,176.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9894.00,0.01,129040.00
58.2830,85.00,176.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9894.00,0.01,129040.00
58.2830,85.00,176.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9894.00,0.01,129040.00
58.5990,85.00,176.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9894.00,0.01,129040.00
58.6000,85.00,176.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9894.00,0.01,129040.00
58.6000,85.00,176.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9894.00,0.01,129040.00
58.6000,85.00,176.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9894.00,0.01,129040.00
58.6000,85.00,176.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9894.00,0.01,129040.00
58.6000,85.00,176.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9894.00,0.01,129040.00
58.6000,85.00,176.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9894.00,0.01,129040.00
58.6000,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9894.00,0.01,129040.00
58.6000,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9894.00,0.01,129040.00
58.6000,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9894.00,0.01,129040.00
58.6000,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9894.00,0.01,129040.00
58.6000,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9894.00,0.01,129040.00
58.9490,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9894.00,0.01,129040.00
58.9490,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9894.00,0.01,129040.00
58.9490,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9894.00,0.01,129040.00
58.9490,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9894.00,0.01,129040.00
58.9490,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9894.00,0.01,129040.00
58.9490,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9894.00,0.01,129040.00
58.9490,85.00,176.00,85.00,0.02,10.93,0.00,0.00,834.00,30.23,9894.00,0.01,129040.00
58.9490,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
58.9490,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
58.9490,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
58.9490,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
58.9490,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
59.2770,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
59.2770,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
59.2770,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
59.2770,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
59.2770,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
59.2770,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
59.2770,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
59.2770,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
59.2770,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9894.00,0.01,129040.00
59.2770,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.2780,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.2780,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.6110,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.6110,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.6110,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.6110,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.6110,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.6110,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.6110,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.6110,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.6110,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.6110,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.6110,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.6110,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.9430,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.9430,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.9430,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.9430,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.9430,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.9430,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.9430,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.9430,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.9430,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.9430,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.9430,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
59.9430,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
60.2800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
60.2800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
60.2800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
60.2800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
60.2800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
60.2800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
60.2800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9895.00,0.01,129040.00
60.2800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,828.00,30.23,9895.00,0.01,129040.00
60.2800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,828.00,30.23,9895.00,0.01,129040.00
60.2800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,828.00,30.23,9896.00,0.01,129040.00
60.2800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,828.00,30.23,9896.00,0.01,129040.00
60.2800,85.00,176.00,85.00,0.02,10.93,0.00,0.00,828.00,30.23,9896.00,0.01,129040.00
60.6040,85.00,176.00,85.00,0.02,10.93,0.00,0.00,828.00,30.23,9896.00,0.01,129040.00
60.6040,85.00,176.00,85.00,0.02,10.93,0.00,0.00,828.00,30.23,9896.00,0.01,129040.00
60.6040,85.00,176.00,85.00,0.02,10.93,0.00,0.00,828.00,30.23,9896.00,0.01,129040.00
60.6040,85.00,176.00,85.00,0.02,10.93,0.00,0.00,828.00,30.23,9896.00,0.01,129040.00
60.6040,85.00,176.00,85.00,0.02,10.93,0.00,0.00,828.00,30.23,9896.00,0.01,129040.00
60.6040,85.00,176.00,85.00,0.02,10.93,0.00,0.00,828.00,30.23,9896.00,0.01,129040.00
60.6040,85.00,176.00,85.00,0.02,10.93,0.00,0.00,828.00,30.23,9896.00,0.01,129040.00
60.6040,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9896.00,0.01,129040.00
60.6040,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9896.00,0.01,129040.00
60.6040,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9896.00,0.01,129040.00
60.6040,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9896.00,0.01,129040.00
60.6040,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9896.00,0.01,129040.00
60.9340,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9896.00,0.01,129040.00
60.9340,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9896.00,0.01,129040.00
60.9340,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9896.00,0.01,129040.00
60.9340,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9896.00,0.01,129040.00
60.9340,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9896.00,0.01,129040.00
60.9340,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9896.00,0.01,129040.00
60.9340,85.00,176.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9896.00,0.01,129040.00
60.9340,85.00,176.00,85.00,0.02,10.93,0.00,0.00,844.00,30.23,9896.00,0.01,129040.00
60.9340,85.00,176.00,85.00,0.02,10.93,0.00,0.00,844.00,30.23,9896.00,0.01,129040.00
60.9340,85.00,176.00,85.00,0.02,10.93,0.00,0.00,844.00,30.23,9896.00,0.01,129040.00
60.9340,85.00,176.00,85.00,0.02,10.93,0.00,0.00,844.00,30.23,9896.00,0.01,129040.00
60.9340,85.00,176.00,85.00,0.02,10.93,0.00,0.00,844.00,30.23,9896.00,0.01,129040.00
61.2810,85.00,176.00,85.00,0.02,10.93,0.00,0.00,844.00,30.23,9896.00,0.01,129040.00
61.2810,85.00,175.00,85.00,0.02,10.93,0.00,0.00,844.00,30.23,9896.00,0.01,129040.00
61.2810,85.00,175.00,85.00,0.02,10.93,0.00,0.00,844.00,30.23,9896.00,0.01,129040.00
61.2810,85.00,175.00,85.00,0.02,10.93,0.00,0.00,844.00,30.23,9896.00,0.01,129040.00
61.2810,85.00,175.00,85.00,0.02,10.93,0.00,0.00,844.00,30.23,9896.00,0.01,129040.00
61.2810,85.00,175.00,85.00,0.02,10.93,0.00,0.00,844.00,30.23,9896.00,0.01,129040.00
61.2810,85.00,175.00,85.00,0.02,10.93,0.00,0.00,844.00,30.23,9896.00,0.01,129040.00
61.2810,85.00,175.00,85.00,0.02,10.93,0.00,0.00,832.00,30.23,9896.00,0.01,129040.00
61.2810,85.00,175.00,85.00,0.02,10.93,0.00,0.00,832.00,30.23,9896.00,0.01,129040.00
61.2810,85.00,175.00,85.00,0.02,10.93,0.00,0.00,832.00,30.23,9897.00,0.01,129040.00
61.2810,85.00,175.00,85.00,0.02,10.93,0.00,0.00,832.00,30.23,9897.00,0.01,129040.00
61.2810,85.00,175.00,85.00,0.02,10.93,0.00,0.00,832.00,30.23,9897.00,0.01,129040.00
61.5950,85.00,175.00,85.00,0.02,10.93,0.00,0.00,832.00,30.23,9897.00,0.01,129040.00
61.5950,85.00,175.00,85.00,0.02,10.93,0.00,0.00,832.00,30.23,9897.00,0.01,129040.00
61.5950,85.00,175.00,85.00,0.02,10.93,0.00,0.00,832.00,30.23,9897.00,0.01,129040.00
61.5950,85.00,175.00,85.00,0.02,10.93,0.00,0.00,832.00,30.23,9897.00,0.01,129040.00
61.5950,85.00,175.00,85.00,0.02,10.93,0.00,0.00,832.00,30.23,9897.00,0.01,129040.00
61.5950,85.00,175.00,85.00,0.02,10.93,0.00,0.00,832.00,30.23,9897.00,0.01,129040.00
61.5950,85.00,175.00,85.00,0.02,10.93,0.00,0.00,832.00,30.23,9897.00,0.01,129040.00
61.5950,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
61.5950,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
61.5950,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
61.5950,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
61.5950,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
61.9270,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
61.9270,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
61.9270,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
61.9270,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
61.9270,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
61.9270,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
61.9270,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
61.9270,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9897.00,0.01,129040.00
61.9270,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9897.00,0.01,129040.00
61.9270,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9897.00,0.01,129040.00
61.9270,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9897.00,0.01,129040.00
61.9270,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9897.00,0.01,129040.00
62.2580,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9897.00,0.01,129040.00
62.2580,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9897.00,0.01,129040.00
62.2580,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9897.00,0.01,129040.00
62.2580,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9897.00,0.01,129040.00
62.2580,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9897.00,0.01,129040.00
62.2580,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9897.00,0.01,129040.00
62.2580,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9897.00,0.01,129040.00
62.2580,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
62.2580,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9897.00,0.01,129040.00
62.2580,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.2580,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.2580,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.5750,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.5750,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.5750,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.5750,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.5750,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.5750,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.5750,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.5750,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.5750,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.5750,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.5750,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.5750,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.9230,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.9230,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.9230,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.9240,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.9240,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.9240,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.9240,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
62.9240,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9898.00,0.01,129040.00
62.9240,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9898.00,0.01,129040.00
62.9240,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9898.00,0.01,129040.00
62.9240,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9898.00,0.01,129040.00
62.9240,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9898.00,0.01,129040.00
63.2560,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9898.00,0.01,129040.00
63.2560,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9898.00,0.01,129040.00
63.2560,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9898.00,0.01,129040.00
63.2560,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9898.00,0.01,129040.00
63.2560,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9898.00,0.01,129040.00
63.2560,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9898.00,0.01,129040.00
63.2560,85.00,175.00,85.00,0.02,10.93,0.00,0.00,831.00,30.23,9898.00,0.01,129040.00
63.2560,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
63.2560,85.00,175.00,85.00,0.02,10.93,0.00,0.00,830.00,30.23,9898.00,0.01,129040.00
