Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration requested,Engine speed rpm,Differential pressure across DPF bar,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Remaining distance of the DPF km,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Total amount of fuel ul,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Permissible torque of the speed controller Nm,Requested engine torque from MSR control Nm,Driver request torque target path Nm
2.6820,54.00,135.00,41.00,0.00,19.81,0.00,827.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,38.00,38.00,504.93,0.00,0.00
2.6820,54.00,135.00,41.00,0.00,19.81,0.00,827.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,38.00,38.00,504.93,0.00,0.00
2.6820,54.00,135.00,41.00,0.00,19.81,0.00,827.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,38.00,504.93,0.00,0.00
2.6820,54.00,135.00,41.00,0.00,19.81,0.00,827.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
2.6820,54.00,135.00,41.00,0.00,19.81,0.00,827.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
2.6820,54.00,135.00,41.00,0.00,19.81,0.00,827.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
2.6820,54.00,135.00,41.00,0.00,19.81,0.00,827.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,827.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,827.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,827.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,827.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,827.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,827.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27493.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.00,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,34.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,4.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,36.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
3.3920,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,834.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27494.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.79,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,33.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,33.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.1560,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,830.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,0.43,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,37.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,13.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
4.8320,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,41.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,826.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27495.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,1.47,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,38.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,17.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,36.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,36.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
5.4940,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
6.1600,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
6.1600,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
6.1600,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
6.1600,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
6.1600,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
6.1600,54.00,135.00,40.00,0.00,19.81,0.00,832.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
6.1600,54.00,135.00,40.00,0.00,19.81,0.00,829.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
6.1600,54.00,135.00,40.00,0.00,19.81,0.00,829.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
6.1600,54.00,135.00,40.00,0.00,19.81,0.00,829.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
6.1600,54.00,135.00,40.00,0.00,19.81,0.00,829.00,0.01,0.00,31.82,27496.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
6.1600,54.00,135.00,40.00,0.00,19.81,0.00,829.00,0.01,0.00,31.82,27497.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
6.1600,54.00,135.00,40.00,0.00,19.81,0.00,829.00,0.01,0.00,31.82,27497.00,122720.00,0.00,0.00,37.00,14.00,50.99,20.00,175.98,3.95,175.98,33.00,34.00,504.93,0.00,0.00
